exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,only_positive_examples,shuffled,train_on_second_neighbors
0.2529610829103215,0.021996615905245348,0.0,0.1,64,2000,,False,False,True
0.13282571912013535,0.021996615905245348,0.0,0.1,64,2000,,True,False,True
0.1311336717428088,0.021996615905245348,0.0,0.1,64,2000,,False,True,True
0.13282571912013535,0.021996615905245348,0.0,0.1,64,2000,,True,True,True
